date,venue,race,race_id,start_time,model,model_label,model_desc,run_id,horse,jockey,trainer,tab_number,barrier,tr_rank,mid_rank,late_rank,weight_trend,wins_at_dist,fixed_win_price,starting_price_sp,price_top,finish_position,won,placed,resulted,early_rank,total_rank
2026-05-07,Warrnambool,10.0,1358673,2026-05-07T06:30:00+00:00,tr1_min4,Volume,TR1 + min Top $4,14120613,Icy Pole,L J Meech,M J Williams,4.0,3.0,1,15.0,1.0,,,4.6,13.0,13.0,11.0,0.0,0.0,1.0,,
2026-05-07,Warrnambool,9.0,1358675,2026-05-07T05:55:00+00:00,tr1_min4,Volume,TR1 + min Top $4,14120686,Pounding,L Nolen,P G Moody & Katherine Coleman,3.0,8.0,1,8.0,6.0,,,4.0,,,,,,1.0,,
2026-05-07,Warrnambool,1.0,1358676,2026-05-07T01:15:00+00:00,volume_main,Volume Stacked,TR≤2 + Mid top 2 + min Top $3,14120737,The Storyteller,Luca Remondet,J Leek Jnr,4.0,10.0,2,2.0,4.0,,,4.2,,,,,,1.0,,
2026-05-07,Warrnambool,5.0,1358679,2026-05-07T03:15:00+00:00,tr1_min4,Volume,TR1 + min Top $4,14120893,A Diva,,Richard Laming,20.0,2.0,1,20.0,14.0,,,4.0,,,,,,1.0,,
2026-05-07,Wyong,6.0,1358782,2026-05-07T06:05:00+00:00,tr1_min4,Volume,TR1 + min Top $4,14122336,Altercation,Tim Clark,J C Deamer,10.0,12.0,1,5.0,1.0,,,7.0,10.0,10.0,10.0,0.0,0.0,1.0,,
2026-05-07,Wyong,7.0,1358783,2026-05-07T06:40:00+00:00,tr1_min4,Volume,TR1 + min Top $4,14122350,Grandini,Reece Jones,R P Northam,3.0,3.0,1,3.0,2.0,,,4.2,4.6,5.0,6.0,0.0,0.0,1.0,,
2026-05-07,Wyong,7.0,1358783,2026-05-07T06:40:00+00:00,volume_main,Volume Stacked,TR≤2 + Mid top 2 + min Top $3,14122357,Sarapo,J R Collett,C J Waller,6.0,6.0,2,2.0,3.0,,,3.5,2.15,2.15,3.0,0.0,1.0,1.0,,
2026-05-07,Wyong,5.0,1358789,2026-05-07T05:25:00+00:00,volume_main,Volume Stacked,TR≤2 + Mid top 2 + min Top $3,14122421,Botanist,Siena Grima,C J Waller,2.0,6.0,2,1.0,7.0,,,4.6,4.8,5.5,5.0,0.0,0.0,1.0,,
2026-05-07,Warrnambool,10.0,1358673,2026-05-07T06:30:00+00:00,volume_main,Volume Stacked,TR≤2 + Mid top 2 + min Top $3,14120659,Big Rooster,J Mott,Symon Wilde,11.0,12.0,1,1.0,3.0,0.0,1.0,3.8,,,,,,0.0,,
2026-05-07,Warrnambool,1.0,1358676,2026-05-07T01:15:00+00:00,volume_main,Volume Stacked,TR≤2 + Mid top 2 + min Top $3,14120745,Ongatiti,T Ryan,C Maher,7.0,8.0,2,1.0,1.0,10.1,1.0,3.7,,,,,,0.0,,
2026-05-07,Warrnambool,1.0,1358676,2026-05-07T01:15:00+00:00,balanced,Balanced,TR≤2 + Mid+Late top 2 + min Top $3,14120745,Ongatiti,T Ryan,C Maher,7.0,8.0,2,1.0,1.0,10.1,1.0,3.7,,,,,,0.0,,
2026-05-07,Warrnambool,1.0,1358676,2026-05-07T01:15:00+00:00,premium,Premium,TR≤2 + Mid+Late+Total top 2 + min Top $3,14120745,Ongatiti,T Ryan,C Maher,7.0,8.0,2,1.0,1.0,10.1,1.0,3.7,,,,,,0.0,,
2026-05-07,Warrnambool,8.0,1358680,2026-05-07T05:15:00+00:00,volume_main,Volume Stacked,TR≤2 + Mid top 2 + min Top $3,14120928,Raikoke,D Yendall,M Price & M Kent Jnr,5.0,2.0,2,2.0,6.0,0.9,1.0,4.0,,,,,,0.0,,
2026-05-07,Goulburn,1.0,1358770,2026-05-07T02:20:00+00:00,volume_main,Volume Stacked,TR≤2 + Mid top 2 + min Top $3,14122118,Call Me Son,S Guymer,David Pfieffer,7.0,4.0,1,2.0,1.0,0.2,1.0,5.5,,,,,,0.0,,
2026-05-07,Goulburn,1.0,1358770,2026-05-07T02:20:00+00:00,balanced,Balanced,TR≤2 + Mid+Late top 2 + min Top $3,14122118,Call Me Son,S Guymer,David Pfieffer,7.0,4.0,1,2.0,1.0,0.2,1.0,5.5,,,,,,0.0,,
2026-05-07,Goulburn,7.0,1358771,2026-05-07T06:20:00+00:00,volume_main,Volume Stacked,TR≤2 + Mid top 2 + min Top $3,14122130,Kirwans Bridge,A B Collett,Haylee Day,4.0,11.0,1,1.0,5.0,-2.1,1.0,4.2,,,,,,0.0,,
2026-05-07,Goulburn,4.0,1358773,2026-05-07T04:15:00+00:00,volume_main,Volume Stacked,TR≤2 + Mid top 2 + min Top $3,14122167,Viipuri,A Adkins,Peter Snowden,1.0,2.0,2,2.0,2.0,1.5,0.0,3.5,,,,,,0.0,,
2026-05-07,Goulburn,4.0,1358773,2026-05-07T04:15:00+00:00,balanced,Balanced,TR≤2 + Mid+Late top 2 + min Top $3,14122167,Viipuri,A Adkins,Peter Snowden,1.0,2.0,2,2.0,2.0,1.5,0.0,3.5,,,,,,0.0,,
2026-05-07,Goulburn,4.0,1358773,2026-05-07T04:15:00+00:00,premium,Premium,TR≤2 + Mid+Late+Total top 2 + min Top $3,14122167,Viipuri,A Adkins,Peter Snowden,1.0,2.0,2,2.0,2.0,1.5,0.0,3.5,,,,,,0.0,,
2026-05-07,Warwick,7.0,1358776,2026-05-07T06:27:00+00:00,volume_main,Volume Stacked,TR≤2 + Mid top 2 + min Top $3,14122230,Odin's Mount,Kyle Wilson-Taylor,Renita Beaton,3.0,12.0,1,1.0,12.0,-1.8,0.0,3.7,,,,,,0.0,,
2026-05-07,Wyong,6.0,1358782,2026-05-07T06:05:00+00:00,volume_main,Volume Stacked,TR≤2 + Mid top 2 + min Top $3,14122332,Welcome Gypsy,C Schofield,John Thompson,4.0,5.0,2,1.0,10.0,2.5,3.0,5.5,,,,,,0.0,,
2026-05-07,Wyong,3.0,1358787,2026-05-07T04:00:00+00:00,volume_main,Volume Stacked,TR≤2 + Mid top 2 + min Top $3,14126980,Gong Girl,Rachel King,David Pfieffer,9.0,9.0,2,2.0,2.0,1.8,0.0,3.2,,,,,,0.0,,
2026-05-07,Wyong,3.0,1358787,2026-05-07T04:00:00+00:00,balanced,Balanced,TR≤2 + Mid+Late top 2 + min Top $3,14126980,Gong Girl,Rachel King,David Pfieffer,9.0,9.0,2,2.0,2.0,1.8,0.0,3.2,,,,,,0.0,,
2026-05-07,Albany,3.0,1358831,2026-05-07T06:09:00+00:00,volume_main,Volume Stacked,TR≤2 + Mid top 2 + min Top $3,14122792,Bella Violetta,K Yuill,M L Lane,6.0,5.0,1,1.0,4.0,2.1,1.0,3.6,,,,,,0.0,,
2026-05-07,Albany,2.0,1358833,2026-05-07T05:29:00+00:00,volume_main,Volume Stacked,TR≤2 + Mid top 2 + min Top $3,14122818,Who's Talking,K Yuill,M L Lane,2.0,6.0,1,1.0,9.0,-0.2,0.0,3.9,,,,,,0.0,,
2026-05-09,Caulfield,1.0,1359045,2026-05-09T02:10:00+00:00,main,Main,TR≤3 + Mid+Late+Total top 2 (gate min $3 at bet placement),14126462,Jarbardar,J Lyon,C D Widdison,1.0,2.0,3,2.0,2.0,,,7.0,,,,,,0.0,,
2026-05-09,Morphettville,1.0,1359309,2026-05-09T02:17:00+00:00,tr1_min4,TR1 Min$4 (ref),TR1 (gate min $4 at bet placement),14131709,Smother,B Melham,Michael Hickmott,7.0,5.0,1,3.0,8.0,,,4.0,,,,,,0.0,,
2026-05-08,Canberra,2.0,1358893,2026-05-08T03:13:00+00:00,main,Main,TR≤3 + Mid+Late+Total top 2 (gate min $3 at bet placement),14123445,Baby Daisy,Pierre Boudvillain,Nell Foley,5.0,1.0,3,2.0,2.0,2.8,0.0,4.4,,,,,,0.0,,
2026-05-08,Townsville,3.0,1358904,2026-05-08T03:05:00+00:00,tr1_min4,TR1 Min$4 (ref),TR1 (gate min $4 at bet placement),14123649,Bush Etiquette,L Morrison,Maria Potiris,3.0,5.0,1,2.0,3.0,0.0,0.0,4.0,,,,,,0.0,,
2026-05-08,Pakenham,7.0,1359016,2026-05-08T09:45:00+00:00,tr1_min4,TR1 Min$4 (ref),TR1 (gate min $4 at bet placement),14125583,Bark,A Mc Cabe,J W Price,6.0,15.0,1,1.0,7.0,0.0,1.0,3.9,,,,,,0.0,,
2026-05-08,Coffs Harbour,5.0,1359315,2026-05-08T03:25:00+00:00,tr1_min4,TR1 Min$4 (ref),TR1 (gate min $4 at bet placement),14131751,High Voltage,A Gibbons,Paul Snowden,5.0,13.0,1,7.0,1.0,,1.0,2.9,,,,,,0.0,,
2026-05-08,Coffs Harbour,3.0,1359316,2026-05-08T02:15:00+00:00,main,Main,TR≤3 + Mid+Late+Total top 2 (gate min $3 at bet placement),14131766,Alabama Girl,Jett Newman,Shane Everson,6.0,15.0,3,2.0,2.0,-2.8,0.0,4.8,,,,,,0.0,,
2026-05-08,Coffs Harbour,3.0,1359316,2026-05-08T02:15:00+00:00,tr1_min4,TR1 Min$4 (ref),TR1 (gate min $4 at bet placement),14131764,Castel Trosino,Damien Boche,T A Commerford,4.0,14.0,1,4.0,3.0,-4.6,1.0,4.6,,,,,,0.0,,
2026-05-08,Port Augusta,1.0,1359023,2026-05-08T03:35:00+00:00,tr1_min4,TR1 Min$4 (ref),TR1 (gate min $4 at bet placement),14125730,Little One,Alyssa Webb,Christopher Harrison,6.0,1.0,1,3.0,2.0,0.0,0.0,2.9,,,,,,0.0,,
2026-05-08,Coffs Harbour,8.0,1358894,2026-05-08T05:10:00+00:00,tr1_min4,TR1 Min$4 (ref),TR1 (gate min $4 at bet placement),14123453,Our Sparky,D Peisley,Owen Glue,7.0,8.0,1,5.0,3.0,2.5,0.0,4.2,,,,,,0.0,,
2026-05-08,Coffs Harbour,7.0,1358898,2026-05-08T04:35:00+00:00,tr1_min4,TR1 Min$4 (ref),TR1 (gate min $4 at bet placement),14123536,Zou Big Boy,Gabrielle Johnston,L Selby,1.0,10.0,1,7.0,6.0,5.1,1.0,3.2,,,,,,0.0,,
2026-05-08,Coffs Harbour,6.0,1358899,2026-05-08T04:00:00+00:00,top_form,Top Form (ref),TR≤2 + Mid top2 + weight_up (gate min $4 at bet placement),14123552,Resurrected,Jake Bayliss,M J Dunn,1.0,2.0,2,2.0,5.0,2.0,2.0,7.5,,,,,,0.0,,
2026-05-08,Pakenham,7.0,1359016,2026-05-08T09:45:00+00:00,tr1_min4,TR1 Min$4 (ref),TR1 (gate min $4 at bet placement),14125580,Barari,Ben Allen,C Maher,11.0,7.0,1,7.0,8.0,0.9,1.0,4.4,,,,,,0.0,,
2026-05-08,Coffs Harbour,10.0,1358895,2026-05-08T06:30:00+00:00,tr1_min4,TR1 Min$4 (ref),TR1 (gate min $4 at bet placement),14123490,Rentessis,R Spokes,B D Bellamy,3.0,5.0,1,6.0,4.0,1.0,0.0,2.6,,,,,,0.0,1.0,1.0
2026-05-08,Pakenham,2.0,1359018,2026-05-08T07:15:00+00:00,tr1_min4,TR1 Min$4 (ref),TR1 (gate min $4 at bet placement),14125643,Annabelle Sunshine,J Beriman,Michael Trotter,5.0,3.0,1,5.0,3.0,-0.1,0.0,3.0,,,,,,0.0,2.0,1.0
2026-05-08,Port Augusta,6.0,1359019,2026-05-08T06:35:00+00:00,tr1_min4,TR1 Min$4 (ref),TR1 (gate min $4 at bet placement),14125681,Over Yonder,Ashlee Stone,B J Davis,1.0,12.0,1,4.0,4.0,4.0,1.0,3.8,,,,,,0.0,7.0,3.0
2026-05-08,Pakenham,6.0,1359014,2026-05-08T09:15:00+00:00,tr1_min4,TR1 Min$4 (ref),TR1 (gate min $4 at bet placement),14125477,Brutalina,Olivia East,M Price & M Kent Jnr,2.0,6.0,1,9.0,6.0,-0.2,1.0,3.7,,,,,,0.0,1.0,8.0
2026-05-07,Warrnambool,6.0,1358672,2026-05-07T03:50:00+00:00,tr1_min4,TR1 Min$4 (ref),TR1 (gate min $4 at bet placement),14120512,Salsa Fellow,John Allen,Henry Dwyer,1.0,13.0,1,3.0,8.0,0.0,2.0,3.5,3.5,4.6,1.0,1.0,1.0,1.0,7.0,4.0
2026-05-07,Warrnambool,10.0,1358673,2026-05-07T06:30:00+00:00,tr1_min4,TR1 Min$4 (ref),TR1 (gate min $4 at bet placement),14120659,Big Rooster,J Mott,Symon Wilde,11.0,12.0,1,1.0,3.0,0.0,1.0,3.8,3.8,4.0,5.0,0.0,0.0,1.0,13.0,1.0
2026-05-07,Warrnambool,7.0,1358674,2026-05-07T04:30:00+00:00,main,Main,TR≤3 + Mid+Late+Total top 2 (gate min $3 at bet placement),14120681,Duke Of Bedford,W Gordon,Andrew Bobbin,2.0,7.0,1,1.0,1.0,-1.8,1.0,2.0,2.15,2.5,6.0,0.0,0.0,1.0,6.0,1.0
2026-05-07,Warrnambool,7.0,1358674,2026-05-07T04:30:00+00:00,tr1_min4,TR1 Min$4 (ref),TR1 (gate min $4 at bet placement),14120681,Duke Of Bedford,W Gordon,Andrew Bobbin,2.0,7.0,1,1.0,1.0,-1.8,1.0,2.0,2.15,2.5,6.0,0.0,0.0,1.0,6.0,1.0
2026-05-07,Warrnambool,9.0,1358675,2026-05-07T05:55:00+00:00,tr1_min4,TR1 Min$4 (ref),TR1 (gate min $4 at bet placement),14120719,Alder,H Coffey,T Busuttin & N Young,6.0,15.0,1,8.0,4.0,-2.5,1.0,4.0,4.0,4.0,2.0,0.0,1.0,1.0,7.0,5.0
2026-05-07,Warrnambool,1.0,1358676,2026-05-07T01:15:00+00:00,main,Main,TR≤3 + Mid+Late+Total top 2 (gate min $3 at bet placement),14120745,Ongatiti,T Ryan,C Maher,7.0,8.0,2,1.0,1.0,10.1,1.0,3.7,3.9,3.9,3.0,0.0,1.0,1.0,5.0,1.0
2026-05-07,Warrnambool,1.0,1358676,2026-05-07T01:15:00+00:00,top_form,Top Form (ref),TR≤2 + Mid top2 + weight_up (gate min $4 at bet placement),14120745,Ongatiti,T Ryan,C Maher,7.0,8.0,2,1.0,1.0,10.1,1.0,3.7,3.9,3.9,3.0,0.0,1.0,1.0,5.0,1.0
2026-05-07,Warrnambool,1.0,1358676,2026-05-07T01:15:00+00:00,tr1_min4,TR1 Min$4 (ref),TR1 (gate min $4 at bet placement),14120735,Golden Crusader,S Pateman,M Price & M Kent Jnr,1.0,4.0,1,4.0,6.0,9.6,2.0,2.5,2.5,2.5,4.0,0.0,0.0,1.0,2.0,3.0
2026-05-07,Warrnambool,2.0,1358677,2026-05-07T01:45:00+00:00,top_form,Top Form (ref),TR≤2 + Mid top2 + weight_up (gate min $4 at bet placement),14120764,Melbourne Magic,H Coffey,Symon Wilde,4.0,10.0,1,1.0,3.0,0.8,0.0,2.4,2.35,2.4,5.0,0.0,0.0,1.0,5.0,1.0
2026-05-07,Warrnambool,2.0,1358677,2026-05-07T01:45:00+00:00,tr1_min4,TR1 Min$4 (ref),TR1 (gate min $4 at bet placement),14120764,Melbourne Magic,H Coffey,Symon Wilde,4.0,10.0,1,1.0,3.0,0.8,0.0,2.4,2.35,2.4,5.0,0.0,0.0,1.0,5.0,1.0
2026-05-07,Warrnambool,3.0,1358678,2026-05-07T02:15:00+00:00,tr1_min4,TR1 Min$4 (ref),TR1 (gate min $4 at bet placement),14120805,Cinturato,J Mott,M W Walker,4.0,13.0,1,7.0,9.0,1.5,1.0,4.6,4.4,4.6,1.0,1.0,1.0,1.0,3.0,8.0
2026-05-07,Warrnambool,5.0,1358679,2026-05-07T03:15:00+00:00,tr1_min4,TR1 Min$4 (ref),TR1 (gate min $4 at bet placement),14120868,Eleanor Dumont,W Egan,Patrick Payne,8.0,14.0,1,7.0,3.0,-1.0,1.0,3.2,3.1,3.3,4.0,0.0,0.0,1.0,3.0,3.0
2026-05-07,Warrnambool,8.0,1358680,2026-05-07T05:15:00+00:00,top_form,Top Form (ref),TR≤2 + Mid top2 + weight_up (gate min $4 at bet placement),14120928,Raikoke,D Yendall,M Price & M Kent Jnr,5.0,2.0,2,2.0,6.0,0.9,1.0,4.0,3.8,6.0,4.0,0.0,0.0,1.0,1.0,5.0
2026-05-07,Warrnambool,8.0,1358680,2026-05-07T05:15:00+00:00,tr1_min4,TR1 Min$4 (ref),TR1 (gate min $4 at bet placement),14120937,Placo,Jackson Murphy,Luke O'Connor,8.0,13.0,1,1.0,3.0,-3.9,3.0,2.9,3.0,3.1,3.0,0.0,1.0,1.0,3.0,3.0
2026-05-07,Warrnambool,4.0,1358681,2026-05-07T02:45:00+00:00,tr1_min4,TR1 Min$4 (ref),TR1 (gate min $4 at bet placement),14120999,Beautifully,Jackson Radley,T Busuttin & N Young,6.0,8.0,1,7.0,15.0,-0.2,2.0,6.0,6.0,6.5,5.0,0.0,0.0,1.0,3.0,13.0
2026-05-09,Morphettville,8.0,1358753,2026-05-09T06:30:00+00:00,tr1_min4,TR1 Min$4 (ref),TR1 (gate min $4 at bet placement),14121916,Flying For Fun,Zac Lloyd,Bryce Heys,13.0,10.0,1,7.0,7.0,1.1,2.0,4.8,,,,,,0.0,8.0,7.0
2026-05-07,Goulburn,5.0,1358768,2026-05-07T04:55:00+00:00,tr1_min4,TR1 Min$4 (ref),TR1 (gate min $4 at bet placement),14122076,Ho Aloha,A Adkins,David Pfieffer,5.0,9.0,1,5.0,2.0,2.5,0.0,3.6,3.3,4.4,3.0,0.0,1.0,1.0,4.0,2.0
2026-05-07,Goulburn,2.0,1358769,2026-05-07T02:55:00+00:00,tr1_min4,TR1 Min$4 (ref),TR1 (gate min $4 at bet placement),14122106,Miss Farnan,L P Beuzelin,G Waterhouse & A Bott,6.0,7.0,1,3.0,3.0,,1.0,1.75,1.7,1.75,3.0,0.0,1.0,1.0,1.0,1.0
2026-05-07,Goulburn,1.0,1358770,2026-05-07T02:20:00+00:00,top_form,Top Form (ref),TR≤2 + Mid top2 + weight_up (gate min $4 at bet placement),14122118,Call Me Son,S Guymer,David Pfieffer,7.0,4.0,1,2.0,1.0,0.2,1.0,5.5,5.5,6.5,5.0,0.0,0.0,1.0,8.0,7.0
2026-05-07,Goulburn,1.0,1358770,2026-05-07T02:20:00+00:00,tr1_min4,TR1 Min$4 (ref),TR1 (gate min $4 at bet placement),14122118,Call Me Son,S Guymer,David Pfieffer,7.0,4.0,1,2.0,1.0,0.2,1.0,5.5,5.5,6.5,5.0,0.0,0.0,1.0,8.0,7.0
2026-05-07,Goulburn,7.0,1358771,2026-05-07T06:20:00+00:00,tr1_min4,TR1 Min$4 (ref),TR1 (gate min $4 at bet placement),14122130,Kirwans Bridge,A B Collett,Haylee Day,4.0,11.0,1,1.0,5.0,-2.1,1.0,4.2,4.4,5.5,2.0,0.0,1.0,1.0,8.0,3.0
2026-05-07,Goulburn,6.0,1358772,2026-05-07T05:40:00+00:00,top_form,Top Form (ref),TR≤2 + Mid top2 + weight_up (gate min $4 at bet placement),14122141,Dundeel Flyer,A Adkins,Peter Snowden,7.0,5.0,1,2.0,3.0,0.2,0.0,1.8,1.85,2.45,1.0,1.0,1.0,1.0,8.0,1.0
2026-05-07,Goulburn,6.0,1358772,2026-05-07T05:40:00+00:00,tr1_min4,TR1 Min$4 (ref),TR1 (gate min $4 at bet placement),14122141,Dundeel Flyer,A Adkins,Peter Snowden,7.0,5.0,1,2.0,3.0,0.2,0.0,1.8,1.85,2.45,1.0,1.0,1.0,1.0,8.0,1.0
2026-05-07,Goulburn,4.0,1358773,2026-05-07T04:15:00+00:00,main,Main,TR≤3 + Mid+Late+Total top 2 (gate min $3 at bet placement),14122167,Viipuri,A Adkins,Peter Snowden,1.0,2.0,2,2.0,2.0,1.5,0.0,3.5,3.5,8.5,1.0,1.0,1.0,1.0,4.0,2.0
2026-05-07,Goulburn,4.0,1358773,2026-05-07T04:15:00+00:00,main,Main,TR≤3 + Mid+Late+Total top 2 (gate min $3 at bet placement),14122164,Ellismayne,K S Latham,John Thompson,2.0,3.0,3,1.0,1.0,0.6,1.0,3.6,3.6,3.6,3.0,0.0,1.0,1.0,7.0,1.0
2026-05-07,Goulburn,4.0,1358773,2026-05-07T04:15:00+00:00,top_form,Top Form (ref),TR≤2 + Mid top2 + weight_up (gate min $4 at bet placement),14122167,Viipuri,A Adkins,Peter Snowden,1.0,2.0,2,2.0,2.0,1.5,0.0,3.5,3.5,8.5,1.0,1.0,1.0,1.0,4.0,2.0
2026-05-07,Goulburn,4.0,1358773,2026-05-07T04:15:00+00:00,tr1_min4,TR1 Min$4 (ref),TR1 (gate min $4 at bet placement),14122159,Shezain,Nick Heywood,K Dryden & L Snowden,3.0,9.0,1,6.0,3.0,-2.8,1.0,3.4,3.4,3.4,4.0,0.0,0.0,1.0,5.0,6.0
2026-05-07,Goulburn,3.0,1358774,2026-05-07T03:35:00+00:00,top_form,Top Form (ref),TR≤2 + Mid top2 + weight_up (gate min $4 at bet placement),14122173,Graynita,K S Latham,Matthew Dale,7.0,2.0,2,1.0,6.0,0.2,0.0,2.5,2.6,2.9,3.0,0.0,1.0,1.0,5.0,5.0
2026-05-07,Goulburn,3.0,1358774,2026-05-07T03:35:00+00:00,tr1_min4,TR1 Min$4 (ref),TR1 (gate min $4 at bet placement),14122175,Roonami,A B Collett,Matthew Kelley,10.0,7.0,1,3.0,3.0,0.4,0.0,2.4,2.35,2.5,1.0,1.0,1.0,1.0,4.0,1.0
2026-05-07,Warwick,3.0,1358775,2026-05-07T03:42:00+00:00,tr1_min4,TR1 Min$4 (ref),TR1 (gate min $4 at bet placement),14122183,Switz,Taylor Marshall,Jack Bruce,1.0,10.0,1,6.0,2.0,-2.8,0.0,2.9,3.0,3.0,2.0,0.0,1.0,1.0,8.0,6.0
2026-05-07,Warwick,7.0,1358776,2026-05-07T06:27:00+00:00,tr1_min4,TR1 Min$4 (ref),TR1 (gate min $4 at bet placement),14122230,Odin's Mount,Kyle Wilson-Taylor,Renita Beaton,3.0,12.0,1,1.0,12.0,-1.8,0.0,3.7,3.6,4.8,1.0,1.0,1.0,1.0,7.0,7.0
2026-05-07,Warwick,2.0,1358777,2026-05-07T03:02:00+00:00,main,Main,TR≤3 + Mid+Late+Total top 2 (gate min $3 at bet placement),14122238,Cool Music,Michael Murphy,B J Dais,6.0,9.0,1,2.0,1.0,-2.6,2.0,2.9,2.9,3.5,1.0,1.0,1.0,1.0,9.0,1.0
2026-05-07,Warwick,2.0,1358777,2026-05-07T03:02:00+00:00,tr1_min4,TR1 Min$4 (ref),TR1 (gate min $4 at bet placement),14122238,Cool Music,Michael Murphy,B J Dais,6.0,9.0,1,2.0,1.0,-2.6,2.0,2.9,2.9,3.5,1.0,1.0,1.0,1.0,9.0,1.0
2026-05-07,Warwick,5.0,1358778,2026-05-07T05:05:00+00:00,tr1_min4,TR1 Min$4 (ref),TR1 (gate min $4 at bet placement),14122264,All Too Foxy,Benjamin Osmond,P Campbell,8.0,9.0,1,11.0,2.0,-1.2,1.0,6.0,6.0,6.5,1.0,1.0,1.0,1.0,6.0,4.0
2026-05-07,Warwick,1.0,1358779,2026-05-07T02:27:00+00:00,tr1_min4,TR1 Min$4 (ref),TR1 (gate min $4 at bet placement),14122270,Prince Pier,Jag Guthmann-Chester,Matthew Hoysted,7.0,2.0,1,7.0,6.0,,0.0,3.3,3.3,3.7,6.0,0.0,0.0,1.0,1.0,7.0
2026-05-07,Warwick,6.0,1358780,2026-05-07T05:47:00+00:00,top_form,Top Form (ref),TR≤2 + Mid top2 + weight_up (gate min $4 at bet placement),14122295,Royal Bombadier,B Lerena,Corey & Kylie Geran,4.0,7.0,1,2.0,9.0,4.5,1.0,2.5,2.5,2.8,1.0,1.0,1.0,1.0,7.0,5.0
2026-05-07,Warwick,6.0,1358780,2026-05-07T05:47:00+00:00,tr1_min4,TR1 Min$4 (ref),TR1 (gate min $4 at bet placement),14122295,Royal Bombadier,B Lerena,Corey & Kylie Geran,4.0,7.0,1,2.0,9.0,4.5,1.0,2.5,2.5,2.8,1.0,1.0,1.0,1.0,7.0,5.0
2026-05-07,Warwick,4.0,1358781,2026-05-07T04:22:00+00:00,tr1_min4,TR1 Min$4 (ref),TR1 (gate min $4 at bet placement),14122319,Mister Tudor,Montanna Savva,L Derecourt,4.0,16.0,1,3.0,6.0,-1.1,2.0,4.2,4.4,4.4,4.0,0.0,0.0,1.0,1.0,3.0
2026-05-07,Wyong,6.0,1358782,2026-05-07T06:05:00+00:00,top_form,Top Form (ref),TR≤2 + Mid top2 + weight_up (gate min $4 at bet placement),14122332,Welcome Gypsy,C Schofield,John Thompson,4.0,5.0,2,1.0,10.0,2.5,3.0,5.5,5.5,6.0,8.0,0.0,0.0,1.0,9.0,5.0
2026-05-07,Wyong,6.0,1358782,2026-05-07T06:05:00+00:00,tr1_min4,TR1 Min$4 (ref),TR1 (gate min $4 at bet placement),14122335,Like A Surgeon,Rachel King,Brad Widdup,8.0,3.0,1,7.0,2.0,,1.0,3.0,3.1,3.4,1.0,1.0,1.0,1.0,5.0,1.0
2026-05-07,Wyong,7.0,1358783,2026-05-07T06:40:00+00:00,tr1_min4,TR1 Min$4 (ref),TR1 (gate min $4 at bet placement),14122357,Sarapo,J R Collett,C J Waller,6.0,6.0,1,2.0,3.0,-0.4,0.0,2.15,2.15,2.15,3.0,0.0,1.0,1.0,9.0,6.0
2026-05-07,Wyong,4.0,1358785,2026-05-07T04:40:00+00:00,tr1_min4,TR1 Min$4 (ref),TR1 (gate min $4 at bet placement),14124985,Maquisa,Siena Grima,C J Waller,2.0,3.0,1,3.0,5.0,-0.1,0.0,2.6,2.6,2.7,3.0,0.0,1.0,1.0,6.0,3.0
2026-05-07,Wyong,1.0,1358786,2026-05-07T02:40:00+00:00,tr1_min4,TR1 Min$4 (ref),TR1 (gate min $4 at bet placement),14122383,Aurora Effect,J R Collett,Edward Cummings,2.0,5.0,1,7.0,3.0,-1.3,0.0,1.33,1.3,1.5,9.0,0.0,0.0,1.0,4.0,2.0
2026-05-07,Wyong,3.0,1358787,2026-05-07T04:00:00+00:00,main,Main,TR≤3 + Mid+Late+Total top 2 (gate min $3 at bet placement),14122397,Nonno's Power,R Hutchings,Joseph Pride,3.0,7.0,3,1.0,1.0,0.8,0.0,7.0,8.0,8.5,4.0,0.0,0.0,1.0,6.0,1.0
2026-05-07,Wyong,3.0,1358787,2026-05-07T04:00:00+00:00,top_form,Top Form (ref),TR≤2 + Mid top2 + weight_up (gate min $4 at bet placement),14126980,Gong Girl,Rachel King,David Pfieffer,9.0,9.0,2,2.0,2.0,1.8,0.0,3.2,3.4,3.8,1.0,1.0,1.0,1.0,3.0,3.0
2026-05-07,Wyong,3.0,1358787,2026-05-07T04:00:00+00:00,tr1_min4,TR1 Min$4 (ref),TR1 (gate min $4 at bet placement),14122391,Farset,Regan Bayliss,G Waterhouse & A Bott,1.0,2.0,1,5.0,3.0,1.7,0.0,1.95,2.05,2.1,2.0,0.0,1.0,1.0,2.0,4.0
2026-05-07,Wyong,2.0,1358788,2026-05-07T03:20:00+00:00,tr1_min4,TR1 Min$4 (ref),TR1 (gate min $4 at bet placement),14122410,Nicolosi,Tim Clark,G Waterhouse & A Bott,7.0,4.0,1,,,,0.0,1.75,1.75,1.85,8.0,0.0,0.0,1.0,,
2026-05-07,Wyong,5.0,1358789,2026-05-07T05:25:00+00:00,tr1_min4,TR1 Min$4 (ref),TR1 (gate min $4 at bet placement),14122423,Skycatcher,William Stanley,M Price & M Kent Jnr,1.0,2.0,1,4.0,9.0,1.7,2.0,2.3,2.3,2.6,2.0,0.0,1.0,1.0,1.0,7.0
